date,serial_number,model,capacity_bytes,failure,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw,days_to_failure
2024-02-24,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,26444,0,0,35,2,1,-1
2024-02-25,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,18123,0,0,39,1,1,-1
2024-02-26,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,19341,1,1,27,2,1,-1
2024-02-27,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,7178,1,1,25,1,0,-1
2024-02-28,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,10400,0,0,29,0,0,-1
2024-02-29,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,5756,1,0,34,1,0,-1
2024-02-30,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,21886,0,0,31,2,1,-1
2024-03-01,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,22784,0,0,29,2,1,-1
2024-03-02,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,5067,0,0,37,1,0,-1
2024-03-03,DRIVE_0073,ST4000DM000,8000000000000.0,0,0,24038,1,0,30,1,2,-1
2024-03-04,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,4500,1,0,38,0,1,-1
2024-03-05,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,22914,0,0,38,2,2,-1
2024-03-06,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,18031,0,1,28,1,1,-1
2024-03-07,DRIVE_0073,ST4000DM000,8000000000000.0,0,0,6255,0,0,38,0,0,-1
2024-03-08,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,11756,1,0,25,2,0,-1
2024-03-09,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,23375,0,1,31,2,2,-1
2024-03-10,DRIVE_0073,ST4000DM000,8000000000000.0,0,0,29337,1,1,28,0,1,-1
2024-03-11,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,26867,0,1,31,2,0,-1
2024-03-12,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,26317,0,1,34,1,0,-1
2024-03-13,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,12109,1,1,28,0,2,-1
2024-03-14,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,8317,1,0,26,0,0,-1
2024-03-15,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,6508,1,1,34,1,1,-1
2024-03-16,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,15418,0,1,32,0,1,-1
2024-03-17,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,29749,0,1,36,2,1,-1
2024-03-18,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,11634,1,0,38,1,0,-1
2024-03-19,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,13380,1,0,27,1,1,-1
2024-03-20,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,12225,1,0,36,2,2,-1
2024-03-21,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,7734,0,1,28,1,0,-1
2024-03-22,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,3054,1,1,30,2,0,-1
2024-03-23,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,5419,1,0,29,1,1,-1
2024-03-24,DRIVE_0073,ST4000DM000,8000000000000.0,0,0,6357,0,0,36,0,0,-1
2024-03-25,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,19390,0,0,39,0,1,-1
2024-03-26,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,15461,1,1,29,2,1,-1
2024-03-27,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,26805,1,1,37,2,1,-1
2024-03-28,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,29224,1,1,32,1,0,-1
2024-03-29,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,8308,0,0,30,2,0,-1
2024-03-30,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,23417,1,0,32,1,1,-1
2024-04-01,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,5403,1,0,25,0,0,-1
2024-04-02,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,18008,0,0,27,1,2,-1
2024-04-03,DRIVE_0073,ST4000DM000,8000000000000.0,0,0,27892,1,0,38,2,0,-1
2024-04-04,DRIVE_0073,ST4000DM000,8000000000000.0,0,3,4852,0,0,31,0,1,-1
2024-04-05,DRIVE_0073,ST4000DM000,8000000000000.0,0,4,17957,0,0,38,0,0,-1
2024-04-06,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,4589,1,0,27,1,2,-1
2024-04-07,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,14049,1,0,28,2,1,-1
2024-04-08,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,28269,0,0,25,0,2,-1
2024-04-09,DRIVE_0073,ST4000DM000,8000000000000.0,0,1,10058,1,0,27,2,0,-1
2024-04-10,DRIVE_0073,ST4000DM000,8000000000000.0,0,2,25603,0,0,26,1,2,-1
2024-01-01,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,29258,1,1,31,2,0,-1
2024-01-02,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,3172,1,1,33,2,0,-1
2024-01-03,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,25822,1,0,30,1,2,-1
2024-01-04,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,27726,1,0,30,0,2,-1
2024-01-05,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,1036,0,0,33,1,2,-1
2024-01-06,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,6072,1,0,36,1,0,-1
2024-01-07,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,18144,0,0,31,0,1,-1
2024-01-08,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,29306,0,0,29,2,2,-1
2024-01-09,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,15920,1,0,39,1,0,-1
2024-01-10,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,6316,0,0,33,0,0,-1
2024-01-11,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,10471,0,0,33,1,1,-1
2024-01-12,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,5517,0,1,38,2,1,-1
2024-01-13,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,12718,0,0,38,0,1,-1
2024-01-14,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,19344,1,1,35,0,1,-1
2024-01-15,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,5901,0,1,25,2,1,-1
2024-01-16,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,25559,1,0,33,1,0,-1
2024-01-17,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,3632,0,1,29,1,2,-1
2024-01-18,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,4627,0,1,39,1,0,-1
2024-01-19,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,7422,0,0,31,2,0,-1
2024-01-20,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,6407,0,1,36,2,0,-1
2024-01-21,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,19803,1,0,36,2,0,-1
2024-01-22,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,22314,1,0,25,1,2,-1
2024-01-23,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,11223,1,0,36,0,0,-1
2024-01-24,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,22735,0,0,37,1,0,-1
2024-01-25,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,7407,0,1,33,0,0,-1
2024-01-26,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,10449,1,1,30,0,1,-1
2024-01-27,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,29930,1,1,35,2,0,-1
2024-01-28,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,1436,0,0,34,0,0,-1
2024-01-29,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,14569,0,1,38,0,0,-1
2024-01-30,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,3340,0,0,26,1,1,-1
2024-02-01,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,26978,0,1,30,2,0,-1
2024-02-02,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,9097,0,1,36,2,1,-1
2024-02-03,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,24784,1,1,36,2,0,-1
2024-02-04,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,11819,1,0,38,2,2,-1
2024-02-05,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,19991,0,0,31,2,1,-1
2024-02-06,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,12479,1,1,29,2,1,-1
2024-02-07,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,9738,1,1,39,1,0,-1
2024-02-08,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,7135,1,1,38,2,0,-1
2024-02-09,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,18811,0,0,30,2,1,-1
2024-02-10,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,25582,0,1,39,1,1,-1
2024-02-11,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,12135,1,0,31,0,0,-1
2024-02-12,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,22990,1,1,28,0,1,-1
2024-02-13,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,14887,1,0,39,0,0,-1
2024-02-14,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,29775,1,1,32,1,2,-1
2024-02-15,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,24768,1,1,35,2,0,-1
2024-02-16,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,13719,1,0,37,0,2,-1
2024-02-17,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,9087,1,0,35,2,2,-1
2024-02-18,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,26907,1,0,27,1,1,-1
2024-02-19,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,29933,1,0,27,2,2,-1
2024-02-20,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,4408,1,0,38,2,1,-1
2024-02-21,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,26489,0,0,28,1,1,-1
2024-02-22,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,3203,0,1,32,2,2,-1
2024-02-23,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,15586,0,0,26,2,2,-1
2024-02-24,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,5774,0,1,26,0,1,-1
2024-02-25,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,15102,1,1,28,0,0,-1
2024-02-26,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,19855,0,1,35,2,0,-1
2024-02-27,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,14046,0,0,30,2,0,-1
2024-02-28,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,20431,1,1,38,1,0,-1
2024-02-29,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,2962,1,1,25,2,1,-1
2024-02-30,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,12199,1,0,36,1,0,-1
2024-03-01,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,23586,1,0,27,1,2,-1
2024-03-02,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,11167,0,0,30,1,0,-1
2024-03-03,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,27293,1,1,38,0,2,-1
2024-03-04,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,19589,0,0,29,2,2,-1
2024-03-05,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,27121,1,0,36,2,1,-1
2024-03-06,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,16332,1,1,39,1,1,-1
2024-03-07,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,3269,0,1,27,1,2,-1
2024-03-08,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,26482,1,1,38,0,1,-1
2024-03-09,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,2545,0,0,37,1,2,-1
2024-03-10,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,19809,0,1,27,1,0,-1
2024-03-11,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,19256,1,1,38,2,2,-1
2024-03-12,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,24810,1,1,35,1,2,-1
2024-03-13,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,28222,1,0,27,0,2,-1
2024-03-14,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,14369,1,1,35,2,2,-1
2024-03-15,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,21200,1,0,36,2,2,-1
2024-03-16,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,1514,1,0,30,1,2,-1
2024-03-17,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,4362,0,1,39,0,0,-1
2024-03-18,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,24815,1,1,37,0,2,-1
2024-03-19,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,7172,0,1,34,1,1,-1
2024-03-20,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,9258,0,1,33,0,0,-1
2024-03-21,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,17056,1,0,28,1,1,-1
2024-03-22,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,13648,0,1,26,0,1,-1
2024-03-23,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,18955,0,1,34,0,1,-1
2024-03-24,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,29040,0,0,35,0,2,-1
2024-03-25,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,8590,0,1,36,0,2,-1
2024-03-26,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,16481,1,0,39,1,1,-1
2024-03-27,DRIVE_0074,ST8000NM0055,8000000000000.0,0,1,1573,0,1,36,2,2,-1
2024-03-28,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,27273,1,0,28,0,2,-1
2024-03-29,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,13801,1,0,26,1,2,-1
2024-03-30,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,13167,0,1,31,1,1,-1
2024-04-01,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,15374,0,0,32,2,2,-1
2024-04-02,DRIVE_0074,ST8000NM0055,8000000000000.0,0,0,29919,0,0,26,2,0,-1
2024-04-03,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,25312,0,1,27,2,1,-1
2024-04-04,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,5656,0,1,35,0,2,-1
2024-04-05,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,19710,0,0,37,0,0,-1
2024-04-06,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,21707,0,0,34,2,0,-1
2024-04-07,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,28874,1,1,33,2,0,-1
2024-04-08,DRIVE_0074,ST8000NM0055,8000000000000.0,0,3,15318,1,1,33,1,2,-1
2024-04-09,DRIVE_0074,ST8000NM0055,8000000000000.0,0,4,8584,1,1,29,2,2,-1
2024-04-10,DRIVE_0074,ST8000NM0055,8000000000000.0,0,2,20749,1,0,39,2,2,-1
2024-01-01,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,7394,1,0,38,1,1,-1
2024-01-02,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,18144,0,1,28,2,1,-1
2024-01-03,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,7791,1,1,37,1,0,-1
2024-01-04,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,2492,0,1,30,1,0,-1
2024-01-05,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,24134,1,1,34,2,2,-1
2024-01-06,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,2268,0,1,27,1,2,-1
2024-01-07,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,12271,0,1,29,1,0,-1
2024-01-08,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,24230,0,0,30,0,0,-1
2024-01-09,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,13764,0,0,37,1,1,-1
2024-01-10,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,11806,1,1,36,2,1,-1
2024-01-11,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,10337,1,1,33,0,1,-1
2024-01-12,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,21443,1,0,25,2,0,-1
2024-01-13,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,18935,1,1,31,1,0,-1
2024-01-14,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,15391,1,1,33,1,0,-1
2024-01-15,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,16829,0,0,29,2,2,-1
2024-01-16,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,4869,0,1,25,0,2,-1
2024-01-17,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,7634,1,1,28,2,0,-1
2024-01-18,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,8092,0,0,29,2,1,-1
2024-01-19,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,11586,1,0,29,1,1,-1
2024-01-20,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,3888,1,1,35,2,2,-1
2024-01-21,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,23894,0,0,31,0,0,-1
2024-01-22,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,10318,0,0,33,1,0,-1
2024-01-23,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,17799,0,0,29,0,0,-1
2024-01-24,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,25306,0,1,31,0,1,-1
2024-01-25,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,28762,1,1,35,2,0,-1
2024-01-26,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,20249,1,1,38,2,0,-1
2024-01-27,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,2775,1,0,25,2,0,-1
2024-01-28,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,1783,1,0,31,1,0,-1
2024-01-29,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,2132,0,1,25,0,1,-1
2024-01-30,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,22946,0,1,25,0,2,-1
2024-02-01,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,12343,1,0,37,2,0,-1
2024-02-02,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,7763,0,0,31,2,1,-1
2024-02-03,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,5687,1,1,32,2,1,-1
2024-02-04,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,23879,1,1,34,0,1,-1
2024-02-05,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,9411,0,1,31,1,1,-1
2024-02-06,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,25742,0,0,36,1,0,-1
2024-02-07,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,19579,1,1,28,0,1,-1
2024-02-08,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,17623,0,1,29,2,1,-1
2024-02-09,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,1553,0,1,31,0,2,-1
2024-02-10,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,8338,1,1,34,0,2,-1
2024-02-11,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,2971,1,0,35,1,1,-1
2024-02-12,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,3866,0,0,39,1,1,-1
2024-02-13,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,10958,1,1,29,1,1,-1
2024-02-14,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,9267,1,1,29,0,2,-1
2024-02-15,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,15821,0,0,39,2,2,-1
2024-02-16,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,22952,1,1,35,2,1,-1
2024-02-17,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,17997,1,1,26,1,2,-1
2024-02-18,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,13839,0,0,28,2,0,-1
2024-02-19,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,11390,1,0,27,0,0,-1
2024-02-20,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,4051,0,1,26,0,0,-1
2024-02-21,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,11442,1,0,29,1,0,-1
2024-02-22,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,5881,1,0,37,1,2,-1
2024-02-23,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,28284,1,1,29,1,1,-1
2024-02-24,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,20535,0,1,29,0,1,-1
2024-02-25,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,9869,1,0,34,0,0,-1
2024-02-26,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,2396,1,1,29,2,2,-1
2024-02-27,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,8676,0,1,25,0,0,-1
2024-02-28,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,13749,0,1,28,1,1,-1
2024-02-29,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,23478,1,1,39,2,0,-1
2024-02-30,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,2382,0,0,26,0,0,-1
2024-03-01,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,26605,1,1,34,2,1,-1
2024-03-02,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,22766,1,1,38,0,2,-1
2024-03-03,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,24095,0,1,36,2,1,-1
2024-03-04,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,22556,0,1,33,2,1,-1
2024-03-05,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,14898,0,0,27,2,1,-1
2024-03-06,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,20351,1,0,33,1,0,-1
2024-03-07,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,9061,1,1,38,2,2,-1
2024-03-08,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,26332,1,1,34,2,2,-1
2024-03-09,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,10914,0,1,28,1,1,-1
2024-03-10,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,16702,0,0,32,0,1,-1
2024-03-11,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,18418,1,1,39,1,1,-1
2024-03-12,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,16096,0,0,32,1,1,-1
2024-03-13,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,27327,0,1,27,1,0,-1
2024-03-14,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,26744,0,0,39,2,0,-1
2024-03-15,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,20725,1,1,27,0,2,-1
2024-03-16,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,9694,1,1,39,1,2,-1
2024-03-17,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,18319,0,1,28,1,0,-1
2024-03-18,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,11851,0,1,26,1,1,-1
2024-03-19,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,19530,0,0,30,2,0,-1
2024-03-20,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,22266,0,1,33,1,1,-1
2024-03-21,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,20199,1,0,30,2,2,-1
2024-03-22,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,13949,1,1,26,1,0,-1
2024-03-23,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,24281,1,0,28,0,0,-1
2024-03-24,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,5988,0,1,35,0,0,-1
2024-03-25,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,28790,1,1,37,1,1,-1
2024-03-26,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,7700,1,0,39,2,0,-1
2024-03-27,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,22636,0,1,34,1,2,-1
2024-03-28,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,6269,0,0,29,1,2,-1
2024-03-29,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,19245,1,0,36,0,1,-1
2024-03-30,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,2,12808,1,1,33,2,1,-1
2024-04-01,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,12156,1,0,31,2,2,-1
2024-04-02,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,28619,1,0,26,0,1,-1
2024-04-03,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,15903,1,0,27,1,1,-1
2024-04-04,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,14040,0,0,29,2,1,-1
2024-04-05,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,3,21467,1,1,32,0,1,-1
2024-04-06,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,0,6851,1,0,37,1,1,-1
2024-04-07,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,27379,0,1,37,0,1,-1
2024-04-08,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,4,15738,1,1,39,2,0,-1
2024-04-09,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,2796,1,1,35,0,1,-1
2024-04-10,DRIVE_0075,HGST HMS5C4040,4000000000000.0,0,1,19373,1,1,39,0,2,-1
2024-01-01,DRIVE_0076,ST8000NM0055,8000000000000.0,0,1,15338,0,1,38,1,0,-1
2024-01-02,DRIVE_0076,ST8000NM0055,8000000000000.0,0,2,22229,1,0,32,2,0,-1
2024-01-03,DRIVE_0076,ST8000NM0055,8000000000000.0,0,2,21179,1,1,28,2,2,-1
2024-01-04,DRIVE_0076,ST8000NM0055,8000000000000.0,0,2,23476,0,1,25,2,1,-1
2024-01-05,DRIVE_0076,ST8000NM0055,8000000000000.0,0,2,23995,0,0,29,0,0,-1
2024-01-06,DRIVE_0076,ST8000NM0055,8000000000000.0,0,4,10864,1,0,37,1,2,-1
2024-01-07,DRIVE_0076,ST8000NM0055,8000000000000.0,0,0,28578,1,1,31,1,0,-1
2024-01-08,DRIVE_0076,ST8000NM0055,8000000000000.0,0,1,11960,1,1,27,0,1,-1
2024-01-09,DRIVE_0076,ST8000NM0055,8000000000000.0,0,0,14374,0,0,37,2,1,-1
2024-01-10,DRIVE_0076,ST8000NM0055,8000000000000.0,0,1,13372,0,1,39,1,2,-1
2024-01-11,DRIVE_0076,ST8000NM0055,8000000000000.0,0,0,8396,1,1,26,1,2,-1
2024-01-12,DRIVE_0076,ST8000NM0055,8000000000000.0,0,2,14986,0,1,34,0,1,-1
